asset_id,source_package,original_path,file_name,file_ext,file_size,content_hash,category,target_module,convert_required,parse_status,parse_error
A000019,政策文件（本省）.zip,政策文件（本省）/价格招采处/关于执行国家组织人工晶体类和运动医学类医用耗材集中带量采购中选结果的通知（青医保局函〔2024〕64号.pdf,关于执行国家组织人工晶体类和运动医学类医用耗材集中带量采购中选结果的通知（青医保局函〔2024〕64号.pdf,.pdf,14923715,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:468627856,policy_document,rag_knowledge_base,no,raw_registered,
A000020,政策文件（本省）.zip,政策文件（本省）/价格招采处/关于执行第九批国家组织药品集中带量采购和十九省联盟药品集中带量采购中选结果的通知（青医保局函〔2024〕 21号）.pdf,关于执行第九批国家组织药品集中带量采购和十九省联盟药品集中带量采购中选结果的通知（青医保局函〔2024〕 21号）.pdf,.pdf,8215185,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:888092641,policy_document,rag_knowledge_base,no,raw_registered,
A000021,政策文件（本省）.zip,政策文件（本省）/价格招采处/关于执行第十批国家组织药品集中带量采购和重庆联盟部分药品部分常用药和短缺药品协议期满接续采购中选结果的通知（青医保局函〔2025〕39 号）4.17.pdf,关于执行第十批国家组织药品集中带量采购和重庆联盟部分药品部分常用药和短缺药品协议期满接续采购中选结果的通知（青医保局函〔2025〕39 号）4.17.pdf,.pdf,2468805,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3963525193,policy_document,rag_knowledge_base,no,raw_registered,
A000022,政策文件（本省）.zip,政策文件（本省）/价格招采处/关于执行肾功、心肌酶生化类检测试剂省际联盟集中带量采购和京津冀“3+N”联盟16种医用耗材省际联盟集中带量采购中选结果的通知（青医保局函〔2024〕120号）7.30.pdf,关于执行肾功、心肌酶生化类检测试剂省际联盟集中带量采购和京津冀“3+N”联盟16种医用耗材省际联盟集中带量采购中选结果的通知（青医保局函〔2024〕120号）7.30.pdf,.pdf,1923709,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2756644470,policy_document,rag_knowledge_base,no,raw_registered,
A000023,政策文件（本省）.zip,政策文件（本省）/价格招采处/关于执行通用介入类、神经外科类等31类医用耗材省际联盟集中带量采购中选结果的通知（青医保局函〔2024〕83号）5.29.pdf,关于执行通用介入类、神经外科类等31类医用耗材省际联盟集中带量采购中选结果的通知（青医保局函〔2024〕83号）5.29.pdf,.pdf,2903477,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1961186207,policy_document,rag_knowledge_base,no,raw_registered,
A000024,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医保局 关于执行广东联盟易短缺和急抢救药等6批省际联盟药品集中带量采购中选结果的通知（青医保局函〔2024〕90 号）.pdf,青海省医保局 关于执行广东联盟易短缺和急抢救药等6批省际联盟药品集中带量采购中选结果的通知（青医保局函〔2024〕90 号）.pdf,.pdf,2971613,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1659289653,policy_document,rag_knowledge_base,no,raw_registered,
A000025,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局 关于开展青海省药品和医用耗材集中采购价格联动产品挂网和采购工作的通知（青医保办发〔2024〕47号).pdf,青海省医疗保障局 关于开展青海省药品和医用耗材集中采购价格联动产品挂网和采购工作的通知（青医保办发〔2024〕47号).pdf,.pdf,1131145,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3614664931,policy_document,rag_knowledge_base,no,raw_registered,
A000026,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局 关于执行国家组织人工关节集中带量采购协议期满接续采后中选结果的通知（青医保局函〔2024〕151号）.pdf,青海省医疗保障局 关于执行国家组织人工关节集中带量采购协议期满接续采后中选结果的通知（青医保局函〔2024〕151号）.pdf,.pdf,7194191,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3583972366,policy_document,rag_knowledge_base,no,raw_registered,
A000027,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局 关于执行国家组织药品集中采购（胰岛素专项接续）中选结果的通知（青医保局函〔2024〕103号）.pdf,青海省医疗保障局 关于执行国家组织药品集中采购（胰岛素专项接续）中选结果的通知（青医保局函〔2024〕103号）.pdf,.pdf,2678352,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3373350930,policy_document,rag_knowledge_base,no,raw_registered,
A000028,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局关于执行十三省（区、兵团）联盟国采二三四五批药品协议期满接续采购中选（备选）结果的通知（青医保局函〔2024〕152号）.pdf,青海省医疗保障局关于执行十三省（区、兵团）联盟国采二三四五批药品协议期满接续采购中选（备选）结果的通知（青医保局函〔2024〕152号）.pdf,.pdf,1319272,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:697708404,policy_document,rag_knowledge_base,no,raw_registered,
A000029,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局关于推进医保药品直接结算的通知（青医保局发〔2025〕19号）.pdf,青海省医疗保障局关于推进医保药品直接结算的通知（青医保局发〔2025〕19号）.pdf,.pdf,1245230,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3653925981,policy_document,rag_knowledge_base,no,raw_registered,
A000030,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局关于规范注射剂挂网工作落实情况的报告(报国家）9.20.pdf,青海省医疗保障局关于规范注射剂挂网工作落实情况的报告(报国家）9.20.pdf,.pdf,207546,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3217561593,policy_document,rag_knowledge_base,no,raw_registered,
A000031,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局办公室关于促进集采药品进基层医疗机构、进民营医疗机构、进零售药店的通知（青医保办发〔2025〕44号）.pdf,青海省医疗保障局办公室关于促进集采药品进基层医疗机构、进民营医疗机构、进零售药店的通知（青医保办发〔2025〕44号）.pdf,.pdf,4086599,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2694507729,policy_document,rag_knowledge_base,no,raw_registered,
A000032,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局办公室关于印发青海省医药采购平台药品挂网规则的通知（青医保办发〔2025〕38号）.pdf,青海省医疗保障局办公室关于印发青海省医药采购平台药品挂网规则的通知（青医保办发〔2025〕38号）.pdf,.pdf,5917915,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3261508305,policy_document,rag_knowledge_base,no,raw_registered,
A000033,政策文件（本省）.zip,政策文件（本省）/价格招采处/青海省医疗保障局办公室关于进一步优化药品和医用耗材挂网工作的通知（青医保办发〔2024〕26号）.pdf,青海省医疗保障局办公室关于进一步优化药品和医用耗材挂网工作的通知（青医保办发〔2024〕26号）.pdf,.pdf,1116241,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3375744596,policy_document,rag_knowledge_base,no,raw_registered,
A000119,政策文件（本省）.zip,政策文件（本省）/待遇处2024-2025年政策文件(1)/待遇处2024-2025年政策文件/7.24青医保局发〔2025〕27号（关于调整职工生育保险政策的通知）.docx,7.24青医保局发〔2025〕27号（关于调整职工生育保险政策的通知）.docx,.docx,316949,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1980184527,policy_document,rag_knowledge_base,no,raw_registered,
A000120,政策文件（本省）.zip,政策文件（本省）/待遇处2024-2025年政策文件(1)/待遇处2024-2025年政策文件/关于印发《青海省省级生育保险和职工基本医疗保险合并实施细则》的通知（青医保局发〔2025〕15号）（定稿）(1).pdf,关于印发《青海省省级生育保险和职工基本医疗保险合并实施细则》的通知（青医保局发〔2025〕15号）（定稿）(1).pdf,.pdf,546982,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2451967844,policy_document,rag_knowledge_base,no,raw_registered,
A000121,政策文件（本省）.zip,政策文件（本省）/待遇处2024-2025年政策文件(1)/待遇处2024-2025年政策文件/关于扩大职工医保个人账户使用范围的通知（青医保局发〔2024〕80号）(1).pdf,关于扩大职工医保个人账户使用范围的通知（青医保局发〔2024〕80号）(1).pdf,.pdf,561986,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2016738705,policy_document,rag_knowledge_base,no,raw_registered,
A000122,政策文件（本省）.zip,政策文件（本省）/待遇处2024-2025年政策文件(1)/待遇处2024-2025年政策文件/关于调整城乡居民医保有关政策的通知.pdf,关于调整城乡居民医保有关政策的通知.pdf,.pdf,1095243,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2844989451,policy_document,rag_knowledge_base,no,raw_registered,
A000123,政策文件（本省）.zip,政策文件（本省）/待遇处2024-2025年政策文件(1)/待遇处2024-2025年政策文件/青海省医疗保障局青海省财政厅关于统一规范全省职工医疗保险缴费有关政策的通知（青医保局发【2025】29号）.pdf,青海省医疗保障局青海省财政厅关于统一规范全省职工医疗保险缴费有关政策的通知（青医保局发【2025】29号）.pdf,.pdf,586764,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2367292565,policy_document,rag_knowledge_base,no,raw_registered,
A000124,政策文件（本省）.zip,政策文件（本省）/待遇处2024-2025年政策文件(1)/待遇处2024-2025年政策文件/青海省推进职工医保省级统筹实施意见.pdf,青海省推进职工医保省级统筹实施意见.pdf,.pdf,3383737,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1361253926,policy_document,rag_knowledge_base,no,raw_registered,
A000125,政策文件（本省）.zip,政策文件（本省）/待遇处2024-2025年政策文件(1)/待遇处2024-2025年政策文件/（青医保局发【2021】83号）--关于巩固拓展医疗保障脱贫攻坚有效衔接乡村振兴战略的实施方案.pdf,（青医保局发【2021】83号）--关于巩固拓展医疗保障脱贫攻坚有效衔接乡村振兴战略的实施方案.pdf,.pdf,6016829,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1958263173,policy_document,rag_knowledge_base,no,raw_registered,
A000126,政策文件（本省）.zip,政策文件（本省）/待遇处2024-2025年政策文件(1)/待遇处2024-2025年政策文件/（青政办【2021】19号）--青海省医疗救助省级统筹实施方案(1).pdf,（青政办【2021】19号）--青海省医疗救助省级统筹实施方案(1).pdf,.pdf,569265,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:2310229638,policy_document,rag_knowledge_base,no,raw_registered,
A000127,政策文件（本省）.zip,政策文件（本省）/待遇处2024-2025年政策文件(1)/待遇处2024-2025年政策文件/（青政办【2022】】41号）--关于印发健全重特大疾病医疗保险和救助制度实施方案的通知.pdf,（青政办【2022】】41号）--关于印发健全重特大疾病医疗保险和救助制度实施方案的通知.pdf,.pdf,2853520,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:1903768954,policy_document,rag_knowledge_base,no,raw_registered,
A000130,政策文件（本省）.zip,政策文件（本省）/协议（经办）/协议/附件1：青海省医疗保障定点医疗机构服务协议（2025版）.pdf,附件1：青海省医疗保障定点医疗机构服务协议（2025版）.pdf,.pdf,284513,zip:0b8290900ee41deed863adab647f7edcf9b718f7370d5da9be77975a8c251c04:3738965157,policy_document,rag_knowledge_base,no,raw_registered,
